0.10,0.10,27.86,20.06,2.00,108.00,0.98,766
0.10,0.30,30.23,27.65,2.00,236.00,0.98,792
0.10,0.50,36.88,45.34,2.00,608.00,0.98,804
0.30,0.10,26.08,24.64,2.00,185.00,0.98,838
0.30,0.30,28.54,31.58,2.00,352.00,0.99,925
0.30,0.50,36.63,43.02,2.00,347.00,1.00,976
0.50,0.10,24.94,25.97,2.00,217.00,0.99,904
0.50,0.30,27.95,32.07,2.00,265.00,1.00,982
0.50,0.50,30.43,31.29,2.00,248.00,1.00,999
